59020090	Bayerische Hypo- und Vereinsbank AG - HVB	St. Wendel, Saar	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
59020090	Bayerische Hypo- und Vereinsbank AG - HVB	Dillingen, Saar	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
59020090	Bayerische Hypo- und Vereinsbank AG - HVB	Merzig	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
59020090	Bayerische Hypo- und Vereinsbank AG - HVB	Homburg, Saar	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
59020090	Bayerische Hypo- und Vereinsbank AG - HVB	Saarbrücken	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
59020090	Bayerische Hypo- und Vereinsbank AG - HVB	St. Ingbert	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
59020090	Bayerische Hypo- und Vereinsbank AG - HVB	Neunkirchen, Saar	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
59320087	Bayerische Hypo- und Vereinsbank AG - HVB	Saarlouis	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
60020290	Bayerische Hypo- und Vereinsbank AG - HVB	Stuttgart	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
60020290	Bayerische Hypo- und Vereinsbank AG - HVB	Lindau (Bodensee)	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
60020290	Bayerische Hypo- und Vereinsbank AG - HVB	Lindenberg i. Allgäu	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
60020290	Bayerische Hypo- und Vereinsbank AG - HVB	Wangen im Allgäu	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
60020290	Bayerische Hypo- und Vereinsbank AG - HVB	Heilbronn, Neckar	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
60320291	Bayerische Hypo- und Vereinsbank AG - HVB	Böblingen	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
60420186	Bayerische Hypo- und Vereinsbank AG - HVB	Ludwigsburg, Württ	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
61120286	Bayerische Hypo- und Vereinsbank AG - HVB	Esslingen am Neckar	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
